date,equity,cash,invested,margin_debt,borrowing_cost,num_positions,pct_invested
2020-06-17,1168639.7788410564,10733.901203017725,547822.8651080125,0,0,4,46.87696542824257
2020-06-18,1171079.0046020614,10733.901203017725,550213.6715823086,0,0,4,46.983480142680385
2020-06-19,1178290.9157168604,10733.901203017725,557377.1595675985,0,0,4,47.30386631458461
2020-06-22,1185387.7605823032,10733.901203017725,564425.5774604263,0,0,4,47.61526955391888
2020-06-23,1188358.981581173,10733.901203017725,567348.3676432705,0,0,4,47.74217020587368
2020-06-24,1183403.1642308864,10733.901203017725,562344.1156332431,0,0,4,47.51923373457599
2020-06-25,1194733.8044771072,11574.938456670494,572785.2801220496,0,0,12,47.94250216873519
2020-06-26,1187937.818061149,11574.938456670494,565940.8513580043,0,0,12,47.640612391790405
2020-06-29,1191385.4630453112,11574.938456670494,569340.0501494483,0,0,12,47.78806421677776
2020-06-30,1203866.313491608,11574.938456670494,581772.4505580915,0,0,12,48.325336795142995
2020-07-01,1203997.364336729,11574.938456670494,581855.0475203174,0,0,12,48.32693698136589
2020-07-02,1207787.9444698663,11574.938456670494,585597.1699250136,0,0,12,48.4850981172899
2020-07-06,1216908.21780193,11574.938456670494,594668.9816827843,0,0,12,48.86720074558454
2020-07-07,1214932.1470724721,11574.938456670494,592644.4455328771,0,0,12,48.780044791878005
2020-07-08,1223080.4627049083,11574.938456670494,600744.2918984019,0,0,12,49.11731568091796
2020-07-09,1224185.8081054706,12149.681674329477,601226.4209676266,0,0,12,49.112350183022826
2020-07-10,1220841.1157555932,12149.681674329477,597833.2516569981,0,0,12,48.968964424743504
2020-07-13,1212721.5746341243,12149.681674329477,589665.2297274002,0,0,12,48.62329837789033
2020-07-14,1222779.1921708672,12149.681674329477,599674.362608331,0,0,12,49.04191749809678
2020-07-15,1229661.684303927,12149.681674329477,606508.3662375901,0,0,12,49.32318978296177
2020-07-16,1225648.413249372,12149.681674329477,602446.6028309404,0,0,12,49.15329684422035
2020-07-17,1232732.029843444,12149.681674329477,609481.7232243184,0,0,12,49.44154191415973
2020-07-20,1241867.7484565233,12149.681674329477,618568.941787799,0,0,12,49.809566482147396
2020-07-21,1239614.1854227483,12149.681674329477,616266.874855215,0,0,12,49.714409701196516
2020-07-22,1245284.3997050547,12149.681674329477,621888.5813891963,0,0,12,49.93948222080759
2020-07-23,1238690.6634683334,12427.386453333234,614968.6287753253,0,0,12,49.64666699379273
2020-07-24,1238165.0469457083,12427.386453333234,614394.496804427,0,0,12,49.621373040695055
2020-07-27,1247573.2049188542,12427.386453333234,623754.1354788675,0,0,12,49.99739758914093
2020-07-28,1243112.9836986244,12427.386453333234,619245.3911091943,0,0,12,49.81408763560318
2020-07-29,1251246.6614605042,12427.386453333234,627330.541870587,0,0,12,50.136440814822414
2020-07-30,1246107.834693354,12427.386453333234,622143.1842516005,0,0,12,49.92691378147858
2020-07-31,1256966.7272659428,12427.386453333234,632953.5421206983,0,0,12,50.35563220495503
2020-08-03,1268270.3677463504,12427.386453333234,644208.644045654,0,0,12,50.79426756539135
2020-08-04,1266942.7195163881,12427.386453333234,642832.4534079739,0,0,12,50.73887268189623
2020-08-05,1267978.0409429665,12427.386453333234,643819.228574262,0,0,12,50.77526643091297
2020-08-06,1272869.6521756006,13094.786524575335,647994.8896224862,0,0,12,50.90818910757494
2020-08-07,1264849.7954279506,13094.786524575335,639926.4789084843,0,0,12,50.593080792804415
2020-08-10,1261753.0925198426,13094.786524575335,636781.2181805356,0,0,12,50.46797364362485
2020-08-11,1249332.3599906769,13094.786524575335,624311.9239777339,0,0,12,49.971644373511054
2020-08-12,1262927.8430543162,13094.786524575335,637858.8415136359,0,0,12,50.506356718766455
2020-08-13,1265900.3849880178,13094.786524575335,640782.8140651935,0,0,12,50.61873917285038
2020-08-14,1263601.4885268416,13094.786524575335,638435.34436716,0,0,12,50.52505478697038
2020-08-17,1273046.961042348,13094.786524575335,647832.2397907907,0,0,12,50.88832223913855
2020-08-18,1276011.6177480973,13094.786524575335,650748.3155493394,0,0,12,50.99861995753445
2020-08-19,1280215.7201641323,13094.786524575335,654903.833162543,0,0,12,51.15574061835297
2020-08-20,1283608.8126307211,13297.885603272061,658045.2378916672,0,0,12,51.26524774654838
2020-08-21,1284359.3136353432,13297.885603272061,658747.1463812785,0,0,12,51.28994194908846
2020-08-24,1287088.3740791748,13297.885603272061,661427.6104535504,0,0,12,51.389447979961545
2020-08-25,1288085.2335889025,13297.885603272061,662375.8697348635,0,0,12,51.42329501669168
2020-08-26,1296613.4103959994,13297.885603272061,670855.4424563851,0,0,12,51.73904859209336
2020-08-27,1294203.8117818574,13297.885603272061,668397.2358992003,0,0,12,51.64543867159163
2020-08-28,1300633.8980429396,13297.885603272061,674778.7103594668,0,0,12,51.880756865925505
2020-08-31,1310325.874986041,13297.885603272061,684422.071643673,0,0,12,52.232966219259325
2020-09-01,1318507.0628471556,13297.885603272061,692554.6399875064,0,0,12,52.525667817965186
2020-09-02,1324181.370843683,13297.885603272061,698180.324608061,0,0,12,52.72543021529034
2020-09-03,1285649.936066484,13328.687349656731,659569.4608495068,0,0,12,51.30241462676033
2020-09-04,1282736.5513475998,13328.687349656731,656607.4450363473,0,0,12,51.18802020154003
2020-09-08,1265165.854818304,13328.687349656731,638988.1135531657,0,0,12,50.50627244796561
2020-09-09,1286648.6225259365,13328.687349656731,660422.2424469951,0,0,12,51.3288733912807
2020-09-10,1275338.2355030067,13328.687349656731,649063.2127500394,0,0,12,50.8934175014397
2020-09-11,1276631.820296749,13328.687349656731,650308.1510092259,0,0,12,50.93936565501429
2020-09-14,1287791.3242808473,13328.687349656731,661419.0045979321,0,0,12,51.36072841361112
2020-09-15,1294545.1535200493,13328.687349656731,668124.1795805997,0,0,12,51.6107281205199
2020-09-16,1290038.8333524433,13328.687349656731,663569.2012950103,0,0,12,51.4379245135267
2020-09-17,1285054.3079309552,13308.21695394801,658556.4842894921,0,0,12,51.247365984852664
2020-09-18,1278432.68341445,13308.21695394801,651886.1939311861,0,0,12,50.99104570685117
2020-09-21,1271412.3269112404,13308.21695394801,644817.1677238075,0,0,12,50.716604997083955
2020-09-22,1276639.6951219728,13308.21695394801,649995.862367696,0,0,12,50.914589672506935
2020-09-23,1250165.1582636978,13308.21695394801,623472.6480795958,0,0,12,49.87122253075033
2020-09-24,1256648.9021341568,13308.21695394801,629907.710656941,0,0,12,50.12599060781208
2020-09-25,1266631.0157421916,13308.21695394801,639841.1391082676,0,0,12,50.515195913890366
2020-09-28,1277546.628341105,13308.21695394801,650708.0626865716,0,0,12,50.934192791970055
2020-09-29,1274807.166990213,13308.21695394801,647919.9084508623,0,0,12,50.82493456485536
2020-09-30,1282914.4321136381,13308.21695394801,655978.476824955,0,0,12,51.1318962827639
2020-10-01,1283670.0587455067,13271.154792791516,656722.4650038265,0,0,12,51.15975561863788
2020-10-02,1278735.1100056954,13271.154792791516,651738.8117847336,0,0,12,50.96746047598793
2020-10-05,1295445.6854549723,13271.154792791516,668400.6788892939,0,0,12,51.59619476092088
2020-10-06,1283177.968120175,13271.154792791516,656084.2493440382,0,0,12,51.12963794922274
2020-10-07,1298054.2364352548,13271.154792791516,670911.8015826115,0,0,12,51.68596062866251
2020-10-08,1298405.619934184,13271.154792791516,671214.4651386787,0,0,12,51.695283417881576
2020-10-09,1310051.8953149733,13271.154792791516,682812.016709944,0,0,12,52.12098995099556
2020-10-12,1318533.2167962752,13271.154792791516,691244.6105147527,0,0,12,52.42527087746141
2020-10-13,1314001.850090315,13271.154792791516,686664.5122650237,0,0,12,52.257499654039854
2020-10-14,1307820.4002621388,13271.154792791516,680434.3270254956,0,0,12,52.028116925619884
2020-10-15,1309021.5366303418,13763.663111848968,681094.2157953995,0,0,12,52.03078763307892
2020-10-16,1307481.658366205,13763.663111848968,679505.5943838242,0,0,12,51.970564178538204
2020-10-19,1297328.1422130608,13763.663111848968,669303.3312147378,0,0,12,51.59090514085355
2020-10-20,1303957.1356714373,13763.663111848968,675883.5737883613,0,0,12,51.833266240023555
2020-10-21,1302817.3672258644,13763.663111848968,674695.0505889179,0,0,12,51.787385366651215
2020-10-22,1301661.2739634342,13763.663111848968,673490.1987031917,0,0,12,51.74081861193262
2020-10-23,1303882.291383354,13763.663111848968,675662.4536300839,0,0,12,51.819282928771116
2020-10-26,1289965.1318420917,13763.663111848968,661696.5277257549,0,0,12,51.295690975836
2020-10-27,1297835.410899278,13763.663111848968,669518.036549528,0,0,12,51.58728379013907
2020-10-28,1272478.8136552258,13763.663111848968,644112.6652014093,0,0,12,50.618733945847026
2020-10-29,1282122.8740231926,13221.199133455433,654250.4115727425,0,0,12,51.02868257234662
2020-10-30,1272170.9539122793,13221.199133455433,644249.7096155342,0,0,12,50.6417559396626
2020-11-02,1284269.2614363474,13221.199133455433,656299.2314217321,0,0,12,51.102930758283236
2020-11-03,1297093.2848575434,13221.199133455433,669074.4652531757,0,0,12,51.58260188870367
2020-11-04,1303887.3467598879,13221.199133455433,675819.7336935779,0,0,12,51.83114441389167
2020-11-05,1327905.6698026787,13221.199133455433,699789.2594019297,0,0,12,52.69871763601367
2020-11-06,1334015.6166235176,13221.199133455433,705850.4050155253,0,0,12,52.911704797135705
2020-11-09,1322465.1145825777,13221.199133455433,694251.09789423,0,0,12,52.496741898054765
2020-11-10,1317767.2433748352,13221.199133455433,689504.4177327135,0,0,12,52.32368775284437
2020-11-11,1326277.7739344344,13221.199133455433,697966.1354648118,0,0,12,52.62593924003407
2020-11-12,1326111.2994662048,14082.850586772984,696889.1928417298,0,0,12,52.55133510454563
2020-11-13,1334755.3979052866,14082.850586772984,705484.4707049357,0,0,12,52.85496292519931
2020-11-16,1347685.9293936822,14082.850586772984,718366.1777428065,0,0,12,53.30367870398381
2020-11-17,1341710.1942109135,14082.850586772984,712341.6142345563,0,0,12,53.092062451943924
2020-11-18,1328714.9388545307,14082.850586772984,699297.5266774284,0,0,12,52.62961273546638
2020-11-19,1331860.9756391493,14082.850586772984,702394.7273857302,0,0,12,52.737841278715806
2020-11-20,1333966.983495742,14082.850586772984,704451.8952901274,0,0,12,52.80879542041349
2020-11-23,1333988.136949845,14082.850586772984,704424.2049158476,0,0,12,52.8058822566825
2020-11-24,1340902.3739572263,14082.850586772984,711289.5942183522,0,0,12,53.045591389268566
2020-11-25,1343368.370747284,14082.850586772984,713706.7394267314,0,0,12,53.128148240509276
2020-11-27,1350838.113519214,14562.962633653151,720647.5146929927,0,0,12,53.34817751148256
2020-11-30,1350558.242958013,14562.962633653151,720318.7847955859,0,0,12,53.33489233444186
2020-12-01,1354953.1942378883,14562.962633653151,724664.8728615303,0,0,12,53.48264987626587
2020-12-02,1358758.1385377203,14562.962633653151,728420.9500693986,0,0,12,53.6093164345876
2020-12-03,1356197.3790217056,14562.962633653151,725811.3195830793,0,0,12,53.51811843985749
2020-12-04,1363300.687383376,14562.962633653151,732865.7530957973,0,0,12,53.756721453900866
2020-12-07,1362609.786235662,14562.962633653151,732125.973220174,0,0,12,53.729687003257254
2020-12-08,1364717.7260923148,14562.962633653151,734185.0304696538,0,0,12,53.79757413805224
2020-12-09,1357183.0413741062,14562.962633653151,726601.4592646998,0,0,12,53.53746967903741
2020-12-10,1359800.0929436982,14562.962633653151,729169.6204676668,0,0,12,53.62329538374709
2020-12-11,1354098.8964927094,14617.870382154033,723364.6220213644,0,0,12,53.42036862262955
2020-12-14,1346503.42606763,14617.870382154033,715720.2534689762,0,0,12,53.15398680857335
2020-12-15,1361396.3474212082,14617.870382154033,730564.2728144419,0,0,12,53.66286417605684
2020-12-16,1363268.5654508388,14617.870382154033,732387.5849548485,0,0,12,53.72291296929045
2020-12-17,1372425.4101221217,14617.870382154033,741495.5198554874,0,0,12,54.028110699983856
2020-12-18,1370653.2541058133,14617.870382154033,739674.4501868071,0,0,12,53.96510371759602
2020-12-21,1377851.495769214,14617.870382154033,746823.7743157998,0,0,12,54.202051281213734
2020-12-22,1381536.432733875,14617.870382154033,750459.7898637094,0,0,12,54.32066589649397
2020-12-23,1384161.7394478843,14617.870382154033,753036.1712783147,0,0,12,54.403770153239925
2020-12-24,1386758.2080772044,14617.870382154033,755583.7107252707,0,0,12,54.48561301633957
2020-12-28,1387172.5849716407,15263.300968827054,755303.7239674015,0,0,12,54.449153057825384
2020-12-29,1383765.5247162152,15263.300968827054,751847.7267627666,0,0,12,54.33346281097419
2020-12-30,1394409.1201788178,15263.300968827054,762442.3813922752,0,0,12,54.678528012962246
2020-12-31,1393779.0380108082,15263.300968827054,761763.3545069784,0,0,12,54.654527994205004
2021-01-04,1396968.6321889986,15263.300968827054,764904.0000833805,0,0,12,54.75455800928071
2021-01-05,1414220.584644901,15263.300968827054,782107.0000526846,0,0,12,55.30304172803885
2021-01-06,1429838.650984238,15263.300968827054,797676.1100203053,0,0,12,55.787840779882416
2021-01-07,1453739.9908116364,15263.300968827054,821528.4895905613,0,0,12,56.511377191453214
2021-01-08,1455494.7063692454,15263.300968827054,823234.241005293,0,0,12,56.56044212341135
2021-01-11,1443809.9689081614,16376.440800128155,810387.3956839878,0,0,12,56.12839730541681
2021-01-12,1448672.8108529437,16376.440800128155,815201.2657134982,0,0,12,56.27228312744597
2021-01-13,1445779.2502435567,16376.440800128155,812258.7293021797,0,0,12,56.181379637683015
2021-01-14,1451936.259423227,16376.440800128155,818366.7587929498,0,0,12,56.36382130976199
2021-01-15,1436652.9301074194,16376.440800128155,803034.445900965,0,0,12,55.89620353476199
2021-01-19,1445832.4525473574,16376.440800128155,812164.9808771405,0,0,12,56.172828286307855
2021-01-20,1451170.3322821972,16376.440800128155,817453.869260324,0,0,12,56.33066298804133
2021-01-21,1447418.7452664734,16376.440800128155,813653.2870047413,0,0,12,56.21409075056201
2021-01-22,1447507.1227677534,16376.440800128155,813692.6653776516,0,0,12,56.21337902792518
2021-01-25,1441178.1533692766,16315.577066129714,807375.5566959834,0,0,12,56.021911989746044
2021-01-26,1429193.3984308576,16315.577066129714,795341.7948512463,0,0,12,55.649696935661
2021-01-27,1403021.6602955232,16315.577066129714,769121.0459201569,0,0,12,54.81890035526283
2021-01-28,1417172.6651497176,16315.577066129714,783223.0360888507,0,0,12,55.266592092086874
2021-01-29,1403473.315131274,16315.577066129714,769474.6674948517,0,0,12,54.82645513804292
2021-02-01,1413900.3448143248,16315.577066129714,779852.6747119841,0,0,12,55.1561273446323
2021-02-02,1418425.1841430624,16315.577066129714,784328.4876841316,0,0,12,55.29572489633857
2021-02-03,1417048.5413840422,16315.577066129714,782902.8146775404,0,0,12,55.24883529486387
2021-02-04,1419926.3170187594,16315.577066129714,785731.5561733972,0,0,12,55.33607953848612
2021-02-05,1431663.3081853727,16315.577066129714,797419.509309552,0,0,12,55.698815828442086
2021-02-08,1442928.8715943052,16340.54438880406,808611.0634734442,0,0,12,56.03956503968228
2021-02-09,1437708.785857764,16340.54438880406,803341.9319223213,0,0,12,55.87654049446685
2021-02-10,1432158.1027951932,16340.54438880406,797742.1991526434,0,0,12,55.702104229670034
2021-02-11,1431178.9646723436,16340.54438880406,796714.007429853,0,0,12,55.66837042020485
2021-02-12,1437051.8059113685,16340.54438880406,802537.7911757941,0,0,12,55.8461280153244
2021-02-16,1442029.729942697,16340.54438880406,807466.6538205872,0,0,12,55.99514608153564
2021-02-17,1442299.6977774594,16340.54438880406,807687.556375053,0,0,12,55.99998097619208
2021-02-18,1431220.542124961,16340.54438880406,796559.3315481886,0,0,12,55.65594596382199
2021-02-19,1454962.7558270218,16340.54438880406,820252.4721815044,0,0,12,56.37618343812939
2021-02-22,1450879.181134989,16489.276965058576,815971.0879497841,0,0,12,56.239768173630345
2021-02-23,1449138.7672344688,16489.276965058576,814181.5931908336,0,0,12,56.18382528987301
2021-02-24,1459889.5922779487,16489.276965058576,824883.3334805771,0,0,12,56.50313132196968
2021-02-25,1439181.4087587134,16489.276965058576,804126.0613119898,0,0,12,55.87384998292497
2021-02-26,1435062.870387042,16489.276965058576,799958.430395042,0,0,12,55.743789829869286
2021-03-01,1451758.9291822484,16489.276965058576,816605.3927487384,0,0,12,56.24937972372028
2021-03-02,1441593.4490643884,16489.276965058576,806390.8122928253,0,0,12,55.93746370144667
2021-03-03,1424942.275459905,16489.276965058576,789690.5344534365,0,0,12,55.419124553558575
2021-03-04,1400382.0850699143,16489.276965058576,765081.2359313793,0,0,12,54.63374918090176
2021-03-05,1422334.6278295345,16489.276965058576,786984.6666614616,0,0,12,55.33048631898885
2021-03-08,1411758.0811674036,15704.645468169849,777143.6355689019,0,0,12,55.04793249890735
2021-03-09,1409322.3772785517,15704.645468169849,774658.8118546427,0,0,12,54.96675738240491
2021-03-10,1422543.3677738819,15704.645468169849,787830.6786261669,0,0,12,55.381839068922865
2021-03-11,1443266.1355341906,15704.645468169849,808504.3187639612,0,0,12,56.01907360382378
2021-03-12,1451939.311151369,15704.645468169849,817128.3628596079,0,0,12,56.27841030157354
2021-03-15,1448607.6471626805,15704.645468169849,813747.5634500601,0,0,12,56.17446277077918
2021-03-16,1433624.8441109029,15704.645468169849,798715.6210777869,0,0,12,55.71301476524911
2021-03-17,1445683.4942934462,15704.645468169849,810725.1280398886,0,0,12,56.07901945619964
2021-03-18,1440028.2621335352,15704.645468169849,805020.7487592803,0,0,12,55.90312148225255
2021-03-19,1437751.62434067,15704.645468169849,802694.9599451526,0,0,12,55.82987675727759
2021-03-22,1436805.3774345554,16191.046292872266,801213.1572921984,0,0,12,55.76351326877551
2021-03-23,1405106.2233641525,16191.046292872266,769464.8443984741,0,0,12,54.76204087661042
2021-03-24,1406942.4018752133,16191.046292872266,771251.8601847194,0,0,12,54.817585933636856
2021-03-25,1411657.993737109,16191.046292872266,775918.2854199962,0,0,12,54.96503323484841
2021-03-26,1435095.226092114,16191.046292872266,799306.3472462693,0,0,12,55.697094709376756
2021-03-29,1417680.7033826266,16191.046292872266,781842.650105627,0,0,12,55.149417512711295
2021-03-30,1427533.8429318354,16191.046292872266,791646.611320948,0,0,12,55.45554070333512
2021-03-31,1423038.6345017543,16191.046292872266,787102.2206539367,0,0,12,55.311373955038356
2021-04-01,1436837.5434335228,16191.046292872266,800851.9434454232,0,0,12,55.737125404704855
2021-04-05,1432425.0629669388,16095.515166959482,796485.8040608079,0,0,12,55.604012011006766
2021-04-06,1432282.672998141,16095.515166959482,796294.2201440943,0,0,12,55.59616374309988
2021-04-07,1419306.18806586,16095.515166959482,783268.5373596159,0,0,12,55.18672038110426
2021-04-08,1422712.0978442328,16095.515166959482,786625.2453811999,0,0,12,55.29054308128365
2021-04-09,1426324.5297925004,16095.515166959482,790188.4716677772,0,0,12,55.40032826770024
2021-04-12,1426803.370529198,16095.515166959482,790618.1028375734,0,0,12,55.41184715202453
2021-04-13,1423626.1451836498,16095.515166959482,787391.6640196025,0,0,12,55.308879138211374
2021-04-14,1447390.814470402,16095.515166959482,811107.1159281009,0,0,12,56.03926098044803
2021-04-15,1455216.0583596458,16095.515166959482,818883.1385329497,0,0,12,56.27227199897824
2021-04-16,1459829.2949085257,16095.515166959482,823447.1498909836,0,0,12,56.407084908005054
2021-04-19,1455498.8040098846,16542.80935463553,818620.1357070592,0,0,12,56.2432709289605
2021-04-20,1428808.045126083,16542.80935463553,791880.1438185793,0,0,12,55.42243036213455
2021-04-21,1441637.8264661646,16542.80935463553,804660.688246601,0,0,12,55.81573079412304
2021-04-22,1425442.0675819032,16542.80935463553,788415.6885425883,0,0,12,55.31025823308582
2021-04-23,1449236.5861939285,16542.80935463553,812160.9624268609,0,0,12,56.04060580334964
2021-04-26,1474563.1710850399,16542.80935463553,837438.2986819078,0,0,12,56.79229721068435
2021-04-27,1474044.6059893954,16542.80935463553,836870.481041577,0,0,12,56.77375553230698
2021-04-28,1478341.8754649842,16542.80935463553,841118.4940635472,0,0,12,56.89607444820498
2021-04-29,1476320.820939423,16542.80935463553,839048.1791751251,0,0,12,56.833729313741976
2021-04-30,1467435.102900073,16542.80935463553,830113.1968633616,0,0,12,56.56898865393227
2021-05-03,1477531.710211669,16969.47906915594,839733.8662781608,0,0,12,56.83355967756941
2021-05-04,1486475.578498723,16969.47906915594,848628.4624727654,0,0,12,57.08997004376244
2021-05-05,1509237.9689427074,16969.47906915594,871341.5769138164,0,0,12,57.73387595888754
2021-05-06,1511612.6716829226,16969.47906915594,873666.9997403047,0,0,12,57.79701481118346
2021-05-07,1536906.4138816367,16969.47906915594,898911.4581141877,0,0,12,58.48836663020241
2021-05-10,1527509.1278721727,16969.47906915594,889464.8843684779,0,0,12,58.22975903309373
2021-05-11,1533055.9914742042,16969.47906915594,894962.4563225381,0,0,12,58.37767578612259
2021-05-12,1505176.441847547,16969.47906915594,867033.6111358745,0,0,12,57.603453457697206
2021-05-13,1514310.8533471127,16969.47906915594,876118.7231630875,0,0,12,57.855936330812405
2021-05-14,1529391.4825814604,16969.47906915594,891150.0490124259,0,0,12,58.26827592293462
2021-05-17,1539821.2184173744,18193.5390745514,900306.4175449685,0,0,12,58.46824337635132
2021-05-18,1526331.2634437177,18193.5390745514,886767.1513600578,0,0,12,58.097948499025584
2021-05-19,1508318.4303605675,18193.5390745514,868705.0031520657,0,0,12,57.59427092224813
2021-05-20,1509723.0873130676,18193.5390745514,870060.341065825,0,0,12,57.630458749512556
2021-05-21,1515442.0952846096,18193.5390745514,875730.0260844165,0,0,12,57.78709914481747
2021-05-24,1519726.0270107691,18193.5390745514,879964.630943106,0,0,12,57.902846651508355
2021-05-25,1509266.8737597805,18193.5390745514,869456.1469098162,0,0,12,57.6078466987013
2021-05-26,1520338.7810555252,18193.5390745514,880478.7195081185,0,0,12,57.91332369334346
2021-05-27,1548123.7517371755,18193.5390745514,908214.351576874,0,0,12,58.66548785636494
2021-05-28,1545031.3487958503,18193.5390745514,905072.6061068914,0,0,12,58.57956259672511
2021-06-01,1561968.836399097,18622.465489912604,921531.8208500454,0,0,12,58.998092623570486
2021-06-02,1551697.9991365601,18622.465489912604,911211.6332263928,0,0,12,58.723516672279985
2021-06-03,1548175.3361075316,18622.465489912604,907639.6159195531,0,0,12,58.62640973221854
