date,equity,cash,invested,margin_debt,borrowing_cost,num_positions,pct_invested
2020-06-01,1412839.269639988,27434.63656767999,1385404.633072308,0,0,6,98.05819124954881
2020-06-02,1404878.4200065501,27434.63656767999,1377443.7834388702,0,0,6,98.04718784366038
2020-06-03,1393665.7935858725,27434.63656767999,1366231.1570181926,0,0,6,98.0314766500015
2020-06-04,1378533.7950585561,27434.63656767999,1351099.1584908762,0,0,6,98.0098684075776
2020-06-05,1380847.948157311,27434.63656767999,1353413.311589631,0,0,6,98.01320365473329
2020-06-08,1392422.4052544113,27434.63656767999,1364987.7686867313,0,0,6,98.02971882209354
2020-06-09,1404165.3163574063,27434.63656767999,1376730.6797897264,0,0,6,98.04619611038044
2020-06-10,1436907.1838135454,27434.63656767999,1409472.5472458655,0,0,6,98.09071616617098
2020-06-11,1379023.1818710098,27315.528937444993,1351707.6529335647,0,0,4,98.01921176550606
2020-06-12,1369945.8130825446,27315.528937444993,1342630.2841450996,0,0,4,98.00608690675277
2020-06-15,1409376.300280206,27315.528937444993,1382060.7713427609,0,0,4,98.06187113178969
2020-06-16,1418843.2060628184,27315.528937444993,1391527.6771253734,0,0,4,98.07480285201889
2020-06-17,1421409.9072465186,27315.528937444993,1394094.3783090736,0,0,4,98.07827926355465
2020-06-18,1427494.008655437,27315.528937444993,1400178.479717992,0,0,4,98.08646980149685
2020-06-19,1445723.5842453646,27315.528937444993,1418408.0553079196,0,0,4,98.1105980952989
2020-06-22,1463660.330566508,27315.528937444993,1436344.801629063,0,0,4,98.13375218505288
2020-06-23,1471098.2190198798,27315.528937444993,1443782.6900824348,0,0,4,98.14318795412287
2020-06-24,1458363.4464516598,27315.528937444993,1431047.9175142148,0,0,4,98.12697383468392
2020-06-25,1487074.2853484815,29455.79248236792,1457618.4928661135,0,0,12,98.01921176550603
2020-06-26,1469656.6486077965,29455.79248236792,1440200.8561254286,0,0,12,97.99573645243797
2020-06-29,1478306.8971237526,29455.79248236792,1448851.1046413847,0,0,12,98.00746431341975
2020-06-30,1509944.750565959,29455.79248236792,1480488.958083591,0,0,12,98.04921388869843
2020-07-01,1510154.9425240504,29455.79248236792,1480699.1500416824,0,0,12,98.0494854102099
2020-07-02,1519677.8597653795,29455.79248236792,1490222.0672830115,0,0,12,98.06170812497619
2020-07-06,1542763.719407424,29455.79248236792,1513307.9269250561,0,0,12,98.09071265341383
2020-07-07,1537611.69921069,29455.79248236792,1508155.9067283222,0,0,12,98.08431527299847
2020-07-08,1558224.110635173,29455.79248236792,1528768.318152805,0,0,12,98.10965622458755
2020-07-09,1560913.6291046967,30918.39351591858,1529995.235588778,0,0,12,98.01921176550603
2020-07-10,1552278.7243537498,30918.39351591858,1521360.3308378311,0,0,12,98.00819317878684
2020-07-13,1531492.8204070206,30918.39351591858,1500574.426891102,0,0,12,97.98115974793133
2020-07-14,1556963.9658625918,30918.39351591858,1526045.572346673,0,0,12,98.01418695654982
2020-07-15,1574355.0728201584,30918.39351591858,1543436.6793042398,0,0,12,98.03612323231924
2020-07-16,1564018.7362196124,30918.39351591858,1533100.3427036938,0,0,12,98.02314430128558
2020-07-17,1581921.6431915618,30918.39351591858,1551003.2496756432,0,0,12,98.04551675179435
2020-07-20,1605046.709925161,30918.39351591858,1574128.3164092423,0,0,12,98.07367640301507
2020-07-21,1599188.4320517578,30918.39351591858,1568270.0385358392,0,0,12,98.06661973684675
2020-07-22,1613494.4969765611,30918.39351591858,1582576.1034606425,0,0,12,98.08376207208299
2020-07-23,1596591.3683273068,31625.09397677348,1564966.2743505333,0,0,12,98.01921176550603
2020-07-24,1595130.3227886565,31625.09397677348,1563505.228811883,0,0,12,98.01739748000743
2020-07-27,1618948.641610505,31625.09397677348,1587323.5476337315,0,0,12,98.04656595249907
2020-07-28,1607474.8321378855,31625.09397677348,1575849.738161112,0,0,12,98.03262276058697
2020-07-29,1628049.8463297754,31625.09397677348,1596424.7523530019,0,0,12,98.05748613606222
2020-07-30,1614849.1083622535,31625.09397677348,1583224.01438548,0,0,12,98.04160687131647
2020-07-31,1642359.20349099,31625.09397677348,1610734.1095142164,0,0,12,98.07441064600538
2020-08-03,1671001.079031878,31625.09397677348,1639375.9850551044,0,0,12,98.1074163042973
2020-08-04,1667498.9622827112,31625.09397677348,1635873.8683059376,0,0,12,98.10344145980872
2020-08-05,1670010.0982713597,31625.09397677348,1638385.0042945861,0,0,12,98.10629324879478
2020-08-06,1682334.6738056866,33323.487283555616,1649011.186522131,0,0,12,98.01921176550603
2020-08-07,1661802.2595260069,33323.487283555616,1628478.7722424513,0,0,12,97.9947381168527
2020-08-10,1653798.2301609947,33323.487283555616,1620474.7428774391,0,0,12,97.98503307865364
2020-08-11,1622066.489744902,33323.487283555616,1588743.0024613463,0,0,12,97.94561520787003
2020-08-12,1656540.55569411,33323.487283555616,1623217.0684105544,0,0,12,97.98836876229736
2020-08-13,1663981.4530280551,33323.487283555616,1630657.9657444996,0,0,12,97.9973642601055
2020-08-14,1658007.6346321506,33323.487283555616,1624684.147348595,0,0,12,97.99014874313599
2020-08-17,1681920.764072374,33323.487283555616,1648597.2767888184,0,0,12,98.01872430643697
2020-08-18,1689341.565723131,33323.487283555616,1656018.0784395754,0,0,12,98.0274274924804
2020-08-19,1699916.4871302343,33323.487283555616,1666592.9998466787,0,0,12,98.03969856543885
2020-08-20,1708427.5483759115,33840.33187308399,1674587.2165028276,0,0,12,98.01921176550601
2020-08-21,1710213.7583751266,33840.33187308399,1676373.4265020427,0,0,12,98.02128057341582
2020-08-24,1717034.977664097,33840.33187308399,1683194.645791013,0,0,12,98.02914137957042
2020-08-25,1719448.0987976901,33840.33187308399,1685607.7669246062,0,0,12,98.03190733720044
2020-08-26,1741026.8342146676,33840.33187308399,1707186.5023415836,0,0,12,98.05630038503408
2020-08-27,1734771.2137205903,33840.33187308399,1700930.8818475064,0,0,12,98.04929136444996
2020-08-28,1751010.7287846915,33840.33187308399,1717170.3969116076,0,0,12,98.06738295107013
2020-08-31,1775551.06218546,33840.33187308399,1741710.730312376,0,0,12,98.09409413258827
2020-09-01,1796246.7441868263,33840.33187308399,1762406.4123137423,0,0,12,98.11605326592235
2020-09-02,1810562.9325082256,33840.33187308399,1776722.6006351416,0,0,12,98.130949702687
2020-09-03,1712384.7603441698,33918.71586216495,1678466.0444820048,0,0,12,98.01921176550603
2020-09-04,1704847.0508826012,33918.71586216495,1670928.3350204362,0,0,12,98.0104540260896
2020-09-08,1660009.5449390982,33918.71586216495,1626090.8290769332,0,0,12,97.95671561253526
2020-09-09,1714554.9107827602,33918.71586216495,1680636.1949205953,0,0,12,98.02171889340775
2020-09-10,1685648.5608434423,33918.71586216495,1651729.8449812774,0,0,12,97.98779433328659
2020-09-11,1688816.6677973785,33918.71586216495,1654897.9519352135,0,0,12,97.99156909634229
2020-09-14,1717091.4615542556,33918.71586216495,1683172.7456920906,0,0,12,98.02464128314617
2020-09-15,1734154.7266063124,33918.71586216495,1700236.0107441475,0,0,12,98.04407788176187
2020-09-16,1722563.2615074476,33918.71586216495,1688644.5456452826,0,0,12,98.03091609927394
2020-09-17,1709754.8544329398,33866.622995297155,1675888.2314376426,0,0,12,98.01921176550603
2020-09-18,1692780.3634387199,33866.622995297155,1658913.7404434227,0,0,12,97.99934925246293
2020-09-21,1674791.1732761608,33866.622995297155,1640924.5502808637,0,0,12,97.97785995438174
2020-09-22,1687969.8657876553,33866.622995297155,1654103.2427923582,0,0,12,97.99364765439731
2020-09-23,1620473.8441923587,33866.622995297155,1586607.2211970615,0,0,12,97.91007901073675
2020-09-24,1636849.7297833615,33866.622995297155,1602983.1067880644,0,0,12,97.93098765396262
2020-09-25,1662128.2233318181,33866.622995297155,1628261.600336521,0,0,12,97.96245424872157
2020-09-28,1689782.2663353735,33866.622995297155,1655915.6433400763,0,0,12,97.99579959678807
2020-09-29,1682686.9981502923,33866.622995297155,1648820.3751549951,0,0,12,97.98734862558959
2020-09-30,1703194.365737672,33866.622995297155,1669327.7427423748,0,0,12,98.01158202043317
2020-10-01,1704993.3442943313,33772.307562687376,1671221.0367316438,0,0,12,98.01921176550603
2020-10-02,1692310.9913319196,33772.307562687376,1658538.6837692321,0,0,12,98.00436753435565
2020-10-05,1734711.9510983957,33772.307562687376,1700939.6435357083,0,0,12,98.05314608334234
2020-10-06,1703369.2191981936,33772.307562687376,1669596.9116355062,0,0,12,98.0173231274788
2020-10-07,1741102.2320687026,33772.307562687376,1707329.9245060151,0,0,12,98.06029152449247
2020-10-08,1741872.447386292,33772.307562687376,1708100.1398236046,0,0,12,98.06114921828156
2020-10-09,1771385.7855060194,33772.307562687376,1737613.477943332,0,0,12,98.0934527171313
2020-10-12,1792844.969425862,33772.307562687376,1759072.6618631745,0,0,12,98.1162728435185
2020-10-13,1781189.5792829338,33772.307562687376,1747417.2717202464,0,0,12,98.10394648859986
2020-10-14,1765335.0635782306,33772.307562687376,1731562.7560155431,0,0,12,98.0869179874424
2020-10-15,1768267.6726488362,35025.63801418824,1733242.034634648,0,0,12,98.01921176550604
2020-10-16,1764224.964101609,35025.63801418824,1729199.3260874208,0,0,12,98.01467280381534
2020-10-19,1738262.3425391652,35025.63801418824,1703236.704524977,0,0,12,97.98502003080706
2020-10-20,1755007.6807936935,35025.63801418824,1719982.0427795053,0,0,12,98.00424588464774
2020-10-21,1751983.1383432667,35025.63801418824,1716957.5003290784,0,0,12,98.00080050728629
2020-10-22,1748917.0428084352,35025.63801418824,1713891.404794247,0,0,12,97.99729563170455
2020-10-23,1754444.9763335134,35025.63801418824,1719419.3383193251,0,0,12,98.00360578492545
2020-10-26,1718904.6219029485,35025.63801418824,1683878.9838887602,0,0,12,97.96232801006653
2020-10-27,1738808.7226179976,35025.63801418824,1703783.0846038093,0,0,12,97.98565319125771
2020-10-28,1674157.3770260543,35025.63801418824,1639131.739011866,0,0,12,97.90786466703582
2020-10-29,1698575.3597249833,33645.18087944554,1664930.1788455378,0,0,12,98.01921176550607
2020-10-30,1673125.6692033221,33645.18087944554,1639480.4883238766,0,0,12,97.98908226089999
2020-11-02,1703789.1768464749,33645.18087944554,1670143.9959670294,0,0,12,98.0252732358754
2020-11-03,1736299.469498257,33645.18087944554,1702654.2886188114,0,0,12,98.06224781666448
2020-11-04,1753464.7639974123,33645.18087944554,1719819.5831179668,0,0,12,98.08121716670577
2020-11-05,1814462.1833624474,33645.18087944554,1780817.002483002,0,0,12,98.14572157039413
2020-11-06,1829886.5286466845,33645.18087944554,1796241.347767239,0,0,12,98.16135151810052
2020-11-09,1800368.7230200612,33645.18087944554,1766723.5421406156,0,0,12,98.13120609965902
2020-11-10,1788289.4168240766,33645.18087944554,1754644.235944631,0,0,12,98.1185830121839
2020-11-11,1809822.7150350425,33645.18087944554,1776177.534155597,0,0,12,98.14096814014216
2020-11-12,1809274.8441289805,35837.90324216601,1773436.9408868146,0,0,12,98.01921176550603
2020-11-13,1831148.0248819187,35837.90324216601,1795310.1216397528,0,0,12,98.04287240817263
2020-11-16,1863929.2695292723,35837.90324216601,1828091.3662871064,0,0,12,98.07729274774377
2020-11-17,1848598.0180362158,35837.90324216601,1812760.1147940499,0,0,12,98.06134687517208
2020-11-18,1815403.5489992627,35837.90324216601,1779565.6457570968,0,0,12,98.0258988001912
2020-11-19,1823285.275686751,35837.90324216601,1787447.372444585,0,0,12,98.03443247636235
2020-11-20,1828520.336859659,35837.90324216601,1792682.4336174931,0,0,12,98.04005990418926
2020-11-23,1828449.8706605,35837.90324216601,1792611.967418334,0,0,12,98.03998437051928
2020-11-24,1845920.8475786273,35837.90324216601,1810082.9443364614,0,0,12,98.05853521351276
2020-11-25,1852071.9755456825,35837.90324216601,1816234.0723035166,0,0,12,98.06498323416363
2020-11-27,1870956.578478924,37059.68777900151,1833896.8906999226,0,0,12,98.01921176550603
2020-11-30,1870120.0297856412,37059.68777900151,1833060.3420066398,0,0,12,98.01832571232076
2020-12-01,1881179.913054979,37059.68777900151,1844120.2252759775,0,0,12,98.02997642480577
2020-12-02,1890738.3423457164,37059.68777900151,1853678.654566715,0,0,12,98.03993567227161
2020-12-03,1884097.3796876057,37059.68777900151,1847037.6919086042,0,0,12,98.0330269454997
2020-12-04,1902049.4345006077,37059.68777900151,1864989.7467216062,0,0,12,98.05159176692315
2020-12-07,1900166.8497611238,37059.68777900151,1863107.1619821223,0,0,12,98.04966138717448
2020-12-08,1905406.7189212954,37059.68777900151,1868347.031142294,0,0,12,98.055024819059
2020-12-09,1886108.1195788821,37059.68777900151,1849048.4317998807,0,0,12,98.0351238937842
2020-12-10,1892643.5516020444,37059.68777900151,1855583.863823043,0,0,12,98.04190874992642
2020-12-11,1878010.7758872313,37199.41649130288,1840811.3593959284,0,0,12,98.01921176550604
2020-12-14,1858557.46003758,37199.41649130288,1821358.043546277,0,0,12,97.99847907362785
2020-12-15,1896332.3782439327,37199.41649130288,1859132.9617526298,0,0,12,98.03834934644998
2020-12-16,1900972.3255092634,37199.41649130288,1863772.9090179605,0,0,12,98.04313739910246
2020-12-17,1924150.1109791745,37199.41649130288,1886950.6944878716,0,0,12,98.06670923027036
2020-12-18,1919515.8703344073,37199.41649130288,1882316.4538431044,0,0,12,98.06204173321983
2020-12-21,1937709.4018785364,37199.41649130288,1900509.9853872336,0,0,12,98.08023760140507
2020-12-22,1946962.2994073501,37199.41649130288,1909762.8829160472,0,0,12,98.08936123197525
2020-12-23,1953518.6501463302,37199.41649130288,1916319.2336550273,0,0,12,98.09577367031963
2020-12-24,1960001.6041223782,37199.41649130288,1922802.1876310753,0,0,12,98.1020721404991
2020-12-28,1960931.582076516,38841.90206424784,1922089.6800122682,0,0,12,98.01921176550604
2020-12-29,1952136.7935028712,38841.90206424784,1913294.8914386234,0,0,12,98.01028789613915
2020-12-30,1979097.9690942038,38841.90206424784,1940256.067029956,0,0,12,98.03739366768059
2020-12-31,1977369.987982415,38841.90206424784,1938528.0859181671,0,0,12,98.03567858821
2021-01-04,1985362.2727539898,38841.90206424784,1946520.370689742,0,0,12,98.04358617078141
2021-01-05,2029140.3022499457,38841.90206424784,1990298.400185698,0,0,12,98.0857951507257
2021-01-06,2068760.4241242977,38841.90206424784,2029918.52206005,0,0,12,98.12245528233703
2021-01-07,2129459.7311195103,38841.90206424784,2090617.8290552623,0,0,12,98.17597386338798
2021-01-08,2133800.51097652,38841.90206424784,2094958.608912272,0,0,12,98.17968447076282
2021-01-11,2103940.689668909,41674.609641692805,2062266.0800272163,0,0,12,98.01921176550604
2021-01-12,2116190.979997203,41674.609641692805,2074516.3703555106,0,0,12,98.03067823104757
2021-01-13,2108702.8415308027,41674.609641692805,2067028.2318891098,0,0,12,98.02368504367172
2021-01-14,2124246.4964564685,41674.609641692805,2082571.8868147759,0,0,12,98.03814624568233
2021-01-15,2085228.9735113885,41674.609641692805,2043554.3638696957,0,0,12,98.00143724401089
2021-01-19,2108464.271436989,41674.609641692805,2066789.6617952962,0,0,12,98.02346142610754
2021-01-20,2121923.3839204493,41674.609641692805,2080248.7742787565,0,0,12,98.03599837970138
2021-01-21,2112251.698610701,41674.609641692805,2070577.0889690085,0,0,12,98.0270055093764
2021-01-22,2112351.9083167897,41674.609641692805,2070677.298675097,0,0,12,98.0270991079843
2021-01-25,2096121.3052222333,41519.724194562965,2054601.5810276703,0,0,12,98.01921176550606
2021-01-26,2065497.9033780068,41519.724194562965,2023978.1791834438,0,0,12,97.98984428274366
2021-01-27,1998771.5927252409,41519.724194562965,1957251.8685306779,0,0,12,97.92273792835165
2021-01-28,2034658.2021920974,41519.724194562965,1993138.4779975344,0,0,12,97.95937597038017
2021-01-29,1999671.4855203945,41519.724194562965,1958151.7613258315,0,0,12,97.92367273848694
2021-02-01,2026081.3388524612,41519.724194562965,1984561.6146578982,0,0,12,97.95073754452133
2021-02-02,2037471.344820181,41519.724194562965,1995951.620625618,0,0,12,97.96219346592933
2021-02-03,2033843.3058127102,41519.724194562965,1992323.5816181472,0,0,12,97.95855835718022
2021-02-04,2041041.8600685396,41519.724194562965,1999522.1358739766,0,0,12,97.96575832143057
2021-02-05,2070785.2512244396,41519.724194562965,2029265.5270298766,0,0,12,97.99497682485364
2021-02-08,2099328.9476353633,41583.260798087416,2057745.686837276,0,0,12,98.01921176550603
2021-02-09,2085920.1121488358,41583.260798087416,2044336.8513507484,0,0,12,98.00647874499614
2021-02-10,2071669.965848897,41583.260798087416,2030086.7050508095,0,0,12,97.99276615080684
2021-02-11,2069053.4334040824,41583.260798087416,2027470.172605995,0,0,12,97.9902277956315
2021-02-12,2083873.742481732,41583.260798087416,2042290.4816836447,0,0,12,98.0045211017168
2021-02-16,2096416.6649156266,41583.260798087416,2054833.4041175393,0,0,12,98.01646011053052
2021-02-17,2096978.8156197127,41583.260798087416,2055395.5548216254,0,0,12,98.01699185092633
2021-02-18,2068659.8157024086,41583.260798087416,2027076.5549043212,0,0,12,97.98984538286844
2021-02-19,2128953.892976601,41583.260798087416,2087370.6321785138,0,0,12,98.04677494729829
2021-02-22,2118437.160639664,41961.7540330981,2076475.4066065662,0,0,12,98.01921176550606
2021-02-23,2113883.2715226505,41961.7540330981,2071921.5174895525,0,0,12,98.01494459990346
2021-02-24,2141116.957676137,41961.7540330981,2099155.203643039,0,0,12,98.04019327936942
2021-02-25,2088294.050341749,41961.7540330981,2046332.296308651,0,0,12,97.99062042885048
2021-02-26,2077688.3031153388,41961.7540330981,2035726.5490822408,0,0,12,97.98036336970375
2021-03-01,2120051.333414621,41961.7540330981,2078089.5793815232,0,0,12,98.02071990561129
2021-03-02,2094057.3669386758,41961.7540330981,2052095.6129055778,0,0,12,97.99615069311868
2021-03-03,2051558.6599022304,41961.7540330981,2009596.9058691324,0,0,12,97.95464030089698
2021-03-04,1988933.1528106902,41961.7540330981,1946971.3987775922,0,0,12,97.8902380920244
2021-03-05,2044672.793470759,41961.7540330981,2002711.039437661,0,0,12,97.94775212116608
2021-03-08,2017632.7091200657,39965.031317551875,1977667.6778025138,0,0,12,98.01921176550604
2021-03-09,2011309.3535396901,39965.031317551875,1971344.3222221383,0,0,12,98.01298436527341
2021-03-10,2044828.9938971582,39965.031317551875,2004863.9625796063,0,0,12,98.04555630633034
2021-03-11,2097439.075240881,39965.031317551875,2057474.043923329,0,0,12,98.09457963335777
2021-03-12,2119385.4600265184,39965.031317551875,2079420.4287089664,0,0,12,98.11431039462487
2021-03-15,2110782.0340813235,39965.031317551875,2070817.0027637715,0,0,12,98.10662443244898
2021-03-16,2072528.8911568846,39965.031317551875,2032563.8598393328,0,0,12,98.07167796366673
2021-03-17,2103090.5694081727,39965.031317551875,2063125.5380906207,0,0,12,98.09969994165309
2021-03-18,2088574.1196698605,39965.031317551875,2048609.0883523086,0,0,12,98.08649207413002
2021-03-19,2082655.4745795892,39965.031317551875,2042690.4432620374,0,0,12,98.08105412511307
2021-03-22,2080122.3855442293,41202.81947593532,2038919.566068294,0,0,12,98.01921176550603
2021-03-23,1999329.583080222,41202.81947593532,1958126.7636042866,0,0,12,97.93916821795548
2021-03-24,2003877.1637312465,41202.81947593532,1962674.3442553112,0,0,12,97.94384505090046
2021-03-25,2015752.2379598778,41202.81947593532,1974549.4184839425,0,0,12,97.9559581430684
2021-03-26,2075269.9536089383,41202.81947593532,2034067.134133003,0,0,12,98.01458025235307
2021-03-29,2030828.5044491598,41202.81947593532,1989625.6849732245,0,0,12,97.97113250155452
2021-03-30,2055777.5310158848,41202.81947593532,2014574.7115399495,0,0,12,97.99575494652018
2021-03-31,2044213.0091873344,41202.81947593532,2003010.1897113991,0,0,12,97.98441653141052
2021-04-01,2079203.1720078299,41202.81947593532,2038000.3525318946,0,0,12,98.01833606111005
2021-04-05,2067849.1556409372,40959.712782018614,2026889.4428589186,0,0,12,98.01921176550603
2021-04-06,2067361.6147252938,40959.712782018614,2026401.9019432752,0,0,12,98.01874464098236
2021-04-07,2034213.9819774386,40959.712782018614,1993254.26919542,0,0,12,97.98645997201326
2021-04-08,2042756.1003893677,40959.712782018614,2001796.387607349,0,0,12,97.99487991864466
2021-04-09,2051823.7645033523,40959.712782018614,2010864.0517213338,0,0,12,98.00374118427598
2021-04-12,2052917.0857878544,40959.712782018614,2011957.3730058358,0,0,12,98.00480433108679
2021-04-13,2044706.47519714,40959.712782018614,2003746.7624151213,0,0,12,97.9967925333601
2021-04-14,2105057.3299906473,40959.712782018614,2064097.6172086287,0,0,12,98.05422340767315
2021-04-15,2124845.6778115924,40959.712782018614,2083885.9650295735,0,0,12,98.07234411375212
2021-04-16,2136460.1301866667,40959.712782018614,2095500.417404648,0,0,12,98.08282344223105
2021-04-19,2125314.6607033256,42097.982745186746,2083216.677958139,0,0,12,98.01921176550604
2021-04-20,2057266.9855475791,42097.982745186746,2015169.0028023925,0,0,12,97.95369375774135
2021-04-21,2089790.7925546519,42097.982745186746,2047692.8098094652,0,0,12,97.9855408065166
2021-04-22,2048450.6729549863,42097.982745186746,2006352.6902097997,0,0,12,97.9448866745491
2021-04-23,2108877.418426713,42097.982745186746,2066779.435681526,0,0,12,98.00377288991064
2021-04-26,2173202.9415405407,42097.982745186746,2131104.958795354,0,0,12,98.06286003297306
2021-04-27,2171757.96464982,42097.982745186746,2129659.981904633,0,0,12,98.06157115892171
2021-04-28,2182568.267486933,42097.982745186746,2140470.2847417463,0,0,12,98.07117223445846
2021-04-29,2177299.7499950426,42097.982745186746,2135201.7672498557,0,0,12,98.06650495664262
2021-04-30,2154562.0926162032,42097.982745186746,2112464.1098710163,0,0,12,98.0461002776639
2021-05-03,2180130.4649666115,43183.767746677724,2136946.697219934,0,0,12,98.01921176550601
2021-05-04,2202765.3481414537,43183.767746677724,2159581.580394776,0,0,12,98.0395656857816
2021-05-05,2260565.464151428,43183.767746677724,2217381.6964047505,0,0,12,98.08969178590509
2021-05-06,2266483.1778798616,43183.767746677724,2223299.410133184,0,0,12,98.09467953840834
2021-05-07,2330725.033676714,43183.767746677724,2287541.2659300365,0,0,12,98.14719595307409
2021-05-10,2306685.4833184425,43183.767746677724,2263501.715571765,0,0,12,98.12788661224188
2021-05-11,2320675.651753625,43183.767746677724,2277491.8840069473,0,0,12,98.1391726278489
2021-05-12,2249602.59411534,43183.767746677724,2206418.8263686625,0,0,12,98.0803823813308
2021-05-13,2272722.300155629,43183.767746677724,2229538.5324089513,0,0,12,98.09991006187951
2021-05-14,2310973.8741584085,43183.767746677724,2267790.106411731,0,0,12,98.13136062551101
2021-05-17,2337389.889244463,46298.74392040545,2291091.1453240574,0,0,12,98.01921176550606
2021-05-18,2302935.294379948,46298.74392040545,2256636.550459543,0,0,12,97.9895768659505
2021-05-19,2256970.912677877,46298.74392040545,2210672.1687574717,0,0,12,97.94863355746696
2021-05-20,2260419.963615005,46298.74392040545,2214121.2196945995,0,0,12,97.95176362509373
2021-05-21,2274848.123727751,46298.74392040545,2228549.3798073456,0,0,12,97.96475450657618
2021-05-24,2285624.3055994133,46298.74392040545,2239325.561679008,0,0,12,97.97435021114445
2021-05-25,2258882.416115718,46298.74392040545,2212583.6721953126,0,0,12,97.95036945747628
2021-05-26,2286932.553254056,46298.74392040545,2240633.8093336504,0,0,12,97.97550899109257
