date,equity_before,num_sells,num_buys,turnover,slippage,qualifying_stocks,holdings
2020-03-19,1000000.0,0,1,2940000.0,588.0,1,['WST']
2020-04-02,1344036.639699488,1,1,7235715.642016729,1447.1431284033456,1,['WST']
2020-04-16,1642606.6885961276,1,3,9078197.191602938,1815.6394383205877,3,"['NEM', 'WST', 'BMY']"
2020-04-30,2033456.2975555388,3,4,11197273.902200934,2239.454780440187,4,"['NEM', 'WST', 'TGT', 'BMY']"
2020-05-14,2665814.8029726357,4,6,14446657.5257396,2889.33150514792,6,"['NEM', 'WST', 'TGT', 'AAPL', 'CLX', 'BMY']"
2020-05-28,2420711.1760990685,6,6,14707547.96614299,2941.509593228598,6,"['NEM', 'AAPL', 'WST', 'TGT', 'CLX', 'BMY']"
2020-06-11,2385336.9054368474,6,4,14092480.605942797,2818.4961211885593,4,"['AAPL', 'WST', 'NEM', 'CLX']"
2020-06-25,2942090.716482614,4,12,16217300.248245085,3243.4600496490175,14,"['AAPL', 'WST', 'NEM', 'MSFT', 'ABBV', 'LLY', 'SPGI', 'CLX', 'TGT', 'LOW', 'FAST', 'BMY']"
2020-07-09,3376311.945220967,12,12,19007889.898572564,3801.577979714514,15,"['WST', 'AAPL', 'NEM', 'MSFT', 'CLX', 'SPGI', 'LLY', 'ABBV', 'AMGN', 'FAST', 'TGT', 'LOW']"
2020-07-23,3602668.6952801235,12,12,20742295.565992765,4148.4591131985535,27,"['WST', 'AAPL', 'NEM', 'ABBV', 'LLY', 'AMGN', 'FAST', 'MSFT', 'LOW', 'SPGI', 'CLX', 'BMY']"
2020-08-06,4177376.127360367,12,12,23445248.5308448,4689.049706168959,40,"['AAPL', 'WST', 'NEM', 'FAST', 'QCOM', 'MSFT', 'TGT', 'LOW', 'CLX', 'ABBV', 'FCX', 'SPGI']"
2020-08-20,4365410.568830321,12,12,25301108.096993037,5060.221619398607,42,"['AAPL', 'WST', 'NEM', 'FCX', 'FAST', 'MSFT', 'TGT', 'LOW', 'ABBV', 'QCOM', 'CLX', 'BLK']"
2020-09-03,4389018.790798962,12,12,25758579.61949904,5151.715923899808,43,"['AAPL', 'WST', 'NEM', 'FCX', 'MSFT', 'FAST', 'QCOM', 'ALB', 'ABBV', 'LOW', 'UNH', 'BLK']"
