symbol,entry_date,exit_date,entry_price,exit_price,shares,notional,pnl_gross,slippage,pnl_net,return_pct,hold_days,momentum_at_entry
WST,2020-03-19,2020-04-02,137.2763214111328,153.4403839111328,21416.657802148628,2940000.0000000005,346180.19525504304,657.2360390510087,345522.959215992,11.774836573300785,14,0.3315344293657616
WST,2020-04-02,2020-04-16,153.4403839111328,165.169189453125,25739.869427393478,3949535.4467616854,301897.9231901679,850.2866739903707,301047.6365161775,7.64388438234429,14,0.3989948002375372
NEM,2020-04-16,2020-04-30,50.402130126953125,50.04872131347656,27097.628445697937,1365778.195051894,-9576.540717022857,271.2403308669742,-9847.781047889832,-0.7011783283492057,14,0.7462764822073005
WST,2020-04-16,2020-04-30,165.169189453125,186.71261596679688,18374.700487220616,3034934.38591817,395854.0096571681,686.1576791150677,395167.85197805305,13.043247705581251,14,0.4763998278708703
BMY,2020-04-16,2020-04-30,48.29153060913086,49.30503463745117,8822.48367999468,426051.2406810206,8941.622749464823,86.99857268609708,8854.624176778725,2.0987200354521063,14,0.3369278445584496
NEM,2020-04-30,2020-05-14,50.04872131347656,56.07340621948242,30143.774953456974,1508657.391981723,181606.74597212972,338.05282759077056,181268.69314453896,12.037640019353702,14,0.989675503250973
WST,2020-04-30,2020-05-14,186.71261596679688,207.51878356933594,18081.814007616682,3376102.794787182,376213.2528004112,750.4632095175186,375462.78959089366,11.143418185645814,14,0.5762422825605786
TGT,2020-04-30,2020-05-14,94.155517578125,102.90702819824219,6442.944264861033,606638.7519850027,56385.49515875446,132.6048494287514,56252.8903093257,9.294740069646657,14,0.4917355411859472
BMY,2020-04-30,2020-05-14,49.30503463745117,51.705013275146484,9814.252310427853,483892.0501063305,23553.995889978713,101.48920919926184,23452.50668077945,4.867613734262211,14,0.3485760987592388
NEM,2020-05-14,2020-05-28,56.07340621948242,49.40922546386719,26941.89666723308,1510723.91614508,-179545.6692895489,266.2356493711062,-179811.90493892002,-11.884743954255805,14,1.2023106474154668
WST,2020-05-14,2020-05-28,207.51878356933594,203.25692749023438,14540.815895453166,3017492.426730105,-61970.86461913371,591.1043124221943,-62561.96893155591,-2.0537206347287618,14,0.8149513024124126
TGT,2020-05-14,2020-05-28,102.90702819824219,102.14994049072266,7619.930370530568,784144.3895088312,-5768.955615683441,155.67508677862955,-5924.63070246207,-0.7357006812606204,14,0.7267328066085834
AAPL,2020-05-14,2020-05-28,75.06552124023438,77.1777572631836,19281.101768243483,1447345.9543192016,40726.237717033764,297.6144384072471,40428.62327862652,2.813856465725939,14,0.640656857175302
CLX,2020-05-14,2020-05-28,174.33724975585938,173.28045654296875,3558.363710766633,620355.342966109,-3760.454618534477,123.31897766951492,-3883.773596203992,-0.6061775176392614,14,0.426439142034017
BMY,2020-05-14,2020-05-28,51.705013275146484,48.49422836303711,8771.780310261935,453545.01738876186,-28164.29987252711,85.07614350324695,-28249.376016030357,-6.209813533986141,14,0.41270327825863284
NEM,2020-05-28,2020-06-11,49.40922546386719,47.356651306152344,25678.018919757218,1268731.0262717318,-52706.038056006495,243.20499764314502,-52949.24305364964,-4.154232612320319,14,0.8846879071311535
AAPL,2020-05-28,2020-06-11,77.1777572631836,81.45800018310547,18376.60139944287,1418264.8821284818,78656.31803219176,299.3842400321347,78356.93379215963,5.545954005019649,14,0.815583171817031
WST,2020-05-28,2020-06-11,203.25692749023438,201.02734375,14149.274784993419,2875938.119012809,-31546.992996729557,568.8782252032158,-32115.87122193277,-1.096928782583062,14,0.7935477555720316
TGT,2020-05-28,2020-06-11,102.14994049072266,101.78768157958984,5446.852498130319,556395.6585457561,-1973.170855073729,110.88449753813649,-2084.0553526118656,-0.3546344808352697,14,0.5239885688880208
CLX,2020-05-28,2020-06-11,173.28045654296875,173.25506591796875,3391.43646110001,587669.65831588,-86.11069139511744,117.51670952489697,-203.6274009200144,-0.01465290749260717,14,0.426641804943513
BMY,2020-05-28,2020-06-11,48.49422836303711,45.98072814941406,8360.285229688398,405425.5811086353,-21013.57871077139,76.88240047957278,-21090.461111250963,-5.18309146978585,14,0.36147329685594
AAPL,2020-06-11,2020-06-25,81.45800018310547,88.47613525390625,21549.336945155843,1755365.8928243062,151236.1573673012,381.3204100383215,150854.8369572629,8.61564862263382,14,0.7503932164465956
WST,2020-06-11,2020-06-25,201.02734375,220.35366821289062,16776.181632837644,3372471.2319168895,324221.92948460655,739.3386322802992,323482.59085232625,9.613778952839901,14,0.6748660281649459
NEM,2020-06-11,2020-06-25,47.356651306152344,49.51153564453125,25167.695760573795,1191857.7923128218,54233.473427545665,249.21825314807353,53984.25517439759,4.550330901667765,14,0.6027476200235939
CLX,2020-06-11,2020-06-25,173.25506591796875,181.70095825195312,3976.9707923548226,689030.3367832712,33589.067127629365,144.52388078218013,33444.543246847184,4.874831387604717,14,0.3398938440575128
AAPL,2020-06-25,2020-07-09,88.47613525390625,92.88248443603516,12496.301389843127,1105624.4519413372,55063.06740877158,232.13750387002173,54830.92990490156,4.980268599531046,14,0.847818575487971
WST,2020-06-25,2020-07-09,220.35366821289062,232.7544708251953,8875.146864453436,1955671.167510449,110058.94442130193,413.1460223863502,109645.79839891558,5.6276814962407995,14,0.8429727902694351
NEM,2020-06-25,2020-07-09,49.51153564453125,53.010047912597656,14594.560951570513,722599.1247699674,51059.25053611236,154.73167506121595,50904.51886105115,7.066054854739345,14,0.5530781795011397
MSFT,2020-06-25,2020-07-09,191.26988220214844,204.61697387695312,4913.746652036304,939851.7433061851,65584.22703149317,201.08719406753568,65383.13983742563,6.978146021284459,14,0.5142632675100232
ABBV,2020-06-25,2020-07-09,77.78935241699219,78.55130004882812,2172.9679639004994,169033.7707346899,1655.6877941493444,34.13789170576785,1621.5499024435767,0.9795011889949912,14,0.5112452529051732
LLY,2020-06-25,2020-07-09,153.0147705078125,156.38775634765625,3530.092360127164,540156.2723562402,11906.951544049527,110.41264478005795,11796.53889926947,2.2043531017625018,14,0.49405564670356417
SPGI,2020-06-25,2020-07-09,313.2660827636719,337.060546875,3942.885418367842,1235172.2697980953,93818.8455824326,265.79822307610556,93553.04735935648,7.595608149280131,14,0.46080790618590806
CLX,2020-06-25,2020-07-09,181.70095825195312,194.02745056152344,2306.2159994226995,419041.6570310903,28427.553781091916,89.49384216243644,28338.05993892948,6.783944580236034,14,0.4540447491692907
TGT,2020-06-25,2020-07-09,103.34024047851562,101.69280242919922,3703.9226657394865,382764.2589913432,-6101.983131264683,75.3324551720157,-6177.315586436699,-1.594188325562207,14,0.43456818000324926
LOW,2020-06-25,2020-07-09,119.3166275024414,122.79370880126953,4444.707198887383,530327.4732070656,15454.60828001806,109.15641629741674,15345.451863720642,2.9141632407913898,14,0.3554357335276588
FAST,2020-06-25,2020-07-09,18.114459991455078,18.736103057861328,20805.012420323925,376871.5651096837,12933.291717590282,77.96097136545481,12855.330746224827,3.431750472823869,14,0.3396189900689388
BMY,2020-06-25,2020-07-09,47.1726188659668,47.47534942626953,5685.09060322805,268180.6122445661,1721.0506636870377,53.980332581650615,1667.0703311053871,0.6417505908732579,14,0.3379319127214453
WST,2020-07-09,2020-07-23,232.7544708251953,258.5328369140625,9214.063097414097,2144614.380388578,237523.4916910621,476.427574415928,237047.0641166462,11.075347338108665,14,0.9133639980733144
AAPL,2020-07-09,2020-07-23,92.88248443603516,90.0621337890625,13703.606264463757,1272824.9955766087,-38648.974793838905,246.83520415655397,-38895.80999799546,-3.036472015253777,14,0.9071054887960248
NEM,2020-07-09,2020-07-23,53.010047912597656,55.578983306884766,16004.584928272967,848403.8138689883,41114.744693114444,177.90371171242055,40936.84098140203,4.84612916879974,14,0.6296061496987877
MSFT,2020-07-09,2020-07-23,204.61697387695312,193.37025451660156,5388.478342684868,1102574.1322816773,-60602.70369950901,208.39428571643367,-60811.097985225446,-5.49647428913439,14,0.5738645893031538
CLX,2020-07-09,2020-07-23,194.02745056152344,192.62403869628906,2529.0263919676627,490700.54323629366,-3549.265645978299,97.43025551806308,-3646.695901496362,-0.7233058318154684,14,0.5239457781960697
SPGI,2020-07-09,2020-07-23,337.060546875,332.798583984375,4323.819315299552,1457388.903003555,-18427.957467574288,287.7921891071961,-18715.749656681484,-1.2644502390265155,14,0.5157932181812841
LLY,2020-07-09,2020-07-23,156.38775634765625,151.7557373046875,3871.1450909541118,605399.6952705572,-17931.21777939444,117.49369549823257,-18048.711474892672,-2.961880872995959,14,0.48445859810801206
ABBV,2020-07-09,2020-07-23,78.55130004882812,79.5831069946289,2382.90486709842,187180.27520326088,2458.6977930546373,37.9277945992631,2420.769998455374,1.3135453457287172,14,0.44830769200471354
AMGN,2020-07-09,2020-07-23,212.12918090820312,212.61807250976562,1757.8806396627688,372897.7802260513,859.413081280443,74.75143866146635,784.6616426189767,0.23046881125423635,14,0.4191977658868995
FAST,2020-07-09,2020-07-23,18.736103057861328,19.896787643432617,22815.04659987849,427465.0643652321,26481.07290756961,90.78922745456033,26390.28368011505,6.194909272151383,14,0.4166287324247526
TGT,2020-07-09,2020-07-23,101.69280242919922,105.53107452392578,4061.7696598268517,413052.73952968774,15590.177140520407,85.72858333404163,15504.448557186366,3.7743793100783574,14,0.40742336720745165
LOW,2020-07-09,2020-07-23,122.79370880126953,133.1627655029297,4874.123591792222,598511.712991932,50540.063894193016,129.81035537722502,50410.25353881579,8.444289860518461,14,0.34297009118616106
WST,2020-07-23,2020-08-06,258.5328369140625,270.3656311035156,8849.962186509385,2288005.8306604507,104719.78113740812,478.5451223595718,104241.23601504855,4.576901847631221,14,1.1499406245283224
AAPL,2020-07-23,2020-08-06,90.0621337890625,110.48847198486328,14619.845563325565,1316694.487099659,298629.9098468656,323.0648793893049,298306.84496747627,22.68027342505785,14,0.8009882026556916
NEM,2020-07-23,2020-08-06,55.578983306884766,59.24652099609375,17074.67037806307,948992.8199129272,62621.99714236653,202.32296341105874,62419.674178955465,6.598785136025831,14,0.6977098850602035
ABBV,2020-07-23,2020-08-06,79.5831069946289,75.1505355834961,2481.5681460525507,197490.90328176302,-10999.728018970392,37.29823505255853,-11037.02625402295,-5.569739079716962,14,0.5350617729977996
LLY,2020-07-23,2020-08-06,151.7557373046875,143.63809204101562,4129.974423574821,626747.3136990988,-33525.66731861813,118.64432927609612,-33644.311647894225,-5.349152136089375,14,0.5202672977557958
AMGN,2020-07-23,2020-08-06,212.61807250976562,203.6072540283203,1875.4146152954518,398747.0406607626,-16899.02067587691,76.36960399697713,-16975.390279873885,-4.2380303682940434,14,0.47507123600408496
FAST,2020-07-23,2020-08-06,19.896787643432617,20.95464515686035,31777.858759172927,632277.3074942589,33616.44664903642,133.17875082865905,33483.26789820776,5.316725153755675,14,0.4621274520144354
MSFT,2020-07-23,2020-08-06,193.37025451660156,206.55502319335938,5748.758368493595,1111638.8688700497,75796.0492671637,237.4869836274427,75558.56228353626,6.818405814129935,14,0.4570232225305295
LOW,2020-07-23,2020-08-06,133.1627655029297,137.42578125,5200.013251501025,692448.1452217578,22167.738376123165,142.92317671957622,22024.815199403587,3.201357174409636,14,0.45250946145774473
